Document ID,Document name,Document URL,Case ID,Case name,Event ID,Event assigner,Language,Link working?,Link replaced?,Fixer,Link comment,To align with Sabin?
2949,judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20191118_2019-11-WLUK-533-_judgment.pdf,7375,"Repsol Sinopec Resources UK Ltd v. Secretary of State for Business, Energy and Industrial Strategy",,Marcus,,TRUE,,,,
3226,Opinion,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2020/20200122_6102019_opinion-1.pdf,7376,Ruling on Modification to Ethanol Fuel Rule,,Marcus,,TRUE,,,,
4563,Plaintiff-appellants' memo of fact and law,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20210430_NA_na-1.pdf,7377,Lho’imggin et al. v. Her Majesty the Queen,,Marcus,,TRUE,TRUE,Emily,Sabin has one more document than CCLW.,FALSE
4278,Appeal,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2020/20201210_NA_appeal.pdf,7377,Lho’imggin et al. v. Her Majesty the Queen,,Marcus,,TRUE,,,,
4277,Decision,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2020/20201116_NA_decision.pdf,7377,Lho’imggin et al. v. Her Majesty the Queen,,Marcus,,TRUE,,,,
3241,Complaint,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2020/20200210_NA_complaint.pdf,7377,Lho’imggin et al. v. Her Majesty the Queen,,Marcus,,TRUE,,,,
3242,Opinion,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2020/20200217_1677917_opinion-1.pdf,7378,"Philippi Horticultural Area Food & Farming Campaign, et al. v. MEC for Local Government, Environmental Affairs and Development Planning: Western Cape, et al.",,Marcus,,#ERROR!,,,,
4188,Decision,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2020/20200930_NA_decision-1.pdf,7379,Greenpeace et al. v. Austria,,Marcus,,TRUE,TRUE,Emily,,TRUE
4187,Application,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2020/20200220_NA_application.pdf,7379,Greenpeace et al. v. Austria,,Marcus,,TRUE,TRUE,Emily,,TRUE
3259,Opinion,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2020/20200224_1903-0157-AC_opinion.pdf,7380,"In the Matter of the Greenhouse Gas Pollution Pricing Act, SC 2018, c. 12",,Marcus,,TRUE,,,,
5547,2022 Judgment (permission to grant appeal to Supreme Court),http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2022/20220331_2020-NZHC-419-2021-NZCA-552-2022-NZSC-35_judgment.pdf,7382,Smith v. Fonterra Co-Operative Group Limited,,Marcus,,TRUE,,,,
4850,Appeal judgment,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20211021_2020-NZHC-419-2021-NZCA-552-2022-NZSC-35_appeal.pdf,7382,Smith v. Fonterra Co-Operative Group Limited,,Marcus,,TRUE,TRUE,Emily,Case title in CSV needs to change to Fonterra,TRUE
3467,Opinion,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2020/20200306_2020-NZHC-419-2021-NZCA-552-2022-NZSC-35_opinion.pdf,7382,Smith v. Fonterra Co-Operative Group Limited,,Marcus,,TRUE,TRUE,Emily,Case title in CSV needs to change to Fonterra,TRUE
5708,Supplemental Complaint filed by plaintiffs on 15.05.2020,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazhQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--411f20178756e00bfa329ed0d3972f2dc5eb8796/Supplemental%20Complaint%20filed%20by%20plaintiffs%20on%2015.05.2020%20(Korean).pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
5707,Supplemental Complaint filed by plaintiffs on 15.05.2020,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazRQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--479b99f162b2b0f9edb0899b7e13f02317e6ddb5/Supplemental%20Complaint%20filed%20by%20plaintiffs%20on%2015.05.2020%20(English).pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
5706,Supplemental Brief (1) filed by plaintiffs on 28.09.2020,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazBQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--24ccf43274f0dd59e692e399d034f556a70fca51/Supplemental%20Brief%20(1)%20filed%20by%20plaintiffs%20on%2028.09.2020%20(Korean).pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
5705,Supplemental Brief (1) filed by plaintiffs on 28.09.2020,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3dQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--af6e545f6f6cef28eb2e3d264532db5e8853478e/Supplemental%20Brief%20(1)%20filed%20by%20plaintiffs%20on%2028.09.2020%20(English).pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
5704,Constitutional Complaint filed by plaintiffs on 13.03.2020,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3NQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--184179ec0ab9b71960a67028874a09959c938bbf/Constitutional%20Complaint%20filed%20by%20plaintiffs%20on%2013.03.2020%20(Korean).pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
5703,Constitutional Complaint filed by by plaintiffs on 13.03.2020,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa29QIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0492f1a390676645cf77cf35b48eabfda4c352b5/Constitutional%20Complaint%20filed%20by%20by%20plaintiffs%20on%2013.03.2020%20(English).pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
5640,Supplemental brief (5) filed by plaintiffs on 23.09.2021,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTRQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--299451760f859333a46b11330d2f03fee0d70f55/English%20Translation%20of%20Supplemental%20Brief%20(5)_Filed%20on%2023%20September%202021.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
5536,Summary of additional complaint of 16.02.2022,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFlQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--50e88592e530aee6a5d4cfc14fadcadca6c658d1/5.%20English%20Summary%20of%20Additional%20Complaint%20filed%20by%20petitioners_Filed%2016%20February%202022.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
5535,Additional complaint filed on 16.02.2022,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFVQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--33dbbba9f49843a85d086fe1084562e6d099e6c1/4.%20Additional%20Complaint%20filed%20by%20petitioners%20in%20Korean_Filed%2016%20February%202022.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
5534,Brief of amicus Curie filed on 30.09.2021  ,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFFQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d48a709fd5d9039d3ecf54ad5133d9ed975c09fb/3.%20CIEL%20Amicus%20Curie%20Brief%20-%20Filed%2030%20September%202021.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
5533,Supplemental Brief (5) filed by plaintiffs on 23.09.2021,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaE1QIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d1ba7cbc78cb6f97c345b70353249dd0e6002c58/2.%20Fifth%20Supplemental%20Brief%20filed%20by%20petitioners%20in%20Korean_Filed%2023%20September%202021.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
5532,Supplemental Brief (4) filed by plaintiffs on 16.07.2021,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaElQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c75d60f6d4a0480b26ae4ba56b688f960fea1c54/1.%20Fourth%20supplemental%20brief%20filed%20by%20petitioners%20in%20Korean_Filed%2016%20July%202021.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
4678,Supplemental Brief (3) filed by plaintiffs on 15.04.2021,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakVPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fc95dce1f2410911833275233016b4d97635cb00/Third%20supplemental%20brief%20filed%20by%20petitioners%20in%20English.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
4677,Supplemental Brief (3) filed by plaintiffs on 15.04.2021,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakFPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--db364e193342406e5ed2789f34802e724560049a/Third%20supplemental%20brief%20filed%20by%20petitioners%20in%20Korean.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
4339,Executive summary of supplemental brief (1) filed on 28.09.2020,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0VOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7d34929672f3af4992c0f491dff0ec8d9bd58517/Executive%20Summary%20of%20Supplemental%20Brief%20(1)_Filed%20September%202020.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
4338,  Executive Summary of supplemental complaint filed on 15.05.2020,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0FOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--48184add90b45b79db421013d554796cc1c78c54/Executive%20Summary%20of%20Supplemental%20Complaint_Filed%20May%202020.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
4337,Executive summary of supplemental Brief (2) filed by plaintiffs on 26.01.2021,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcjROIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6efb30fdeb80d55996df722701d18e35f16287cc/210126_Executive%20Summary%20of%20Supplemental%20Brief%20(2)%5B1%5D.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
4336,Supplemental Brief (2) filed by plaintiffs on 26.01.2021,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcjBOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d16f0d5bd0d7ad93f9cb454ef8a4140e2f1e58b6/210126%20English%20Translation%20of%20Supplemental%20Brief%20(2)%5B1%5D.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
4335,Supplemental Brief (2) filed by plaintiffs on 26.01.2021,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcndOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--071c635cbe12303096b34f878b71c92cdd4ff528/210126%20Supplemental%20Brief%20(2)_Korean%20Version%5B1%5D.pdf,7384,Do-Hyun Kim et al. v. South Korea,,Marcus,,TRUE,,,,
3483,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2018/20180621_Case-C-516_judgment.pdf,7385,"Poland v. European Parliament, Council of the EU",,Marcus,,TRUE,,,,
3482,Opinion of advocate general,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2017/20171130_Case-C-516_opinion.pdf,7385,"Poland v. European Parliament, Council of the EU",,Marcus,,TRUE,,,,
3481,Complaint (English summary),http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2016/20160104_Case-C-516_complaint.pdf,7385,"Poland v. European Parliament, Council of the EU",,Marcus,,TRUE,,,,
3496,Judgment of the European Court of Justice,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2017/20170713_C-6015-P_judgment.pdf,7386,Saint-Gobain Glass Deutschland GmbH v European Commission,,Marcus,,TRUE,,,,
3495,Opinion,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2016/20161019_C-6015-P_opinion.pdf,7386,Saint-Gobain Glass Deutschland GmbH v European Commission,,Marcus,,TRUE,,,,
3494,Appeal,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2014/20141211_C-6015-P_appeal.pdf,7386,Saint-Gobain Glass Deutschland GmbH v European Commission,,Marcus,,TRUE,TRUE,Emily,,TRUE
3493,Judgment of the General Court,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2014/20141211_C-6015-P_judgment.pdf,7386,Saint-Gobain Glass Deutschland GmbH v European Commission,,Marcus,,TRUE,,,,
3492,Complaint,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2012/20121031_C-6015-P_complaint.pdf,7386,Saint-Gobain Glass Deutschland GmbH v European Commission,,Marcus,,TRUE,TRUE,Emily,,TRUE
3501,Judgement,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2018/20180517_C-22917_judgment.pdf,7387,Evonik Degussa GmbH v Republic of Germany,,Marcus,,TRUE,,,,
3500,Request for preliminary ruling,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2020/20200502_C-22917_na.pdf,7387,Evonik Degussa GmbH v Republic of Germany,,Marcus,,TRUE,,,,
3559,Decision on reinstatement of eligibility,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2012/20120218_CC-2009-1-8CroatiaEB-_na.pdf,7388,Non-compliance Procedure of Croatia under the Kyoto Protocol,,Marcus,,TRUE,,,,
3558,Compliance implementation plan,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2011/20111229_CC-2009-1-8CroatiaEB-_na.pdf,7388,Non-compliance Procedure of Croatia under the Kyoto Protocol,,Marcus,,TRUE,,,,
3557,Final decision,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2009/20091126_CC-2009-1-8CroatiaEB-_na.pdf,7388,Non-compliance Procedure of Croatia under the Kyoto Protocol,,Marcus,,TRUE,,,,
3556,Report on Croatia submission,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2009/20090828_CC-2009-1-8CroatiaEB-_na.pdf,7388,Non-compliance Procedure of Croatia under the Kyoto Protocol,,Marcus,,TRUE,,,,
3564,Further Written Submission of Canada,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20080714_CC-2008-1CanadaEB-_na.pdf,7389,Non-compliance Procedure of Canada under the Kyoto Protocol,,Marcus,,TRUE,,,,
3563,Decision not to proceed further,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20080615_CC-2008-1CanadaEB-_na.pdf,7389,Non-compliance Procedure of Canada under the Kyoto Protocol,,Marcus,,TRUE,,,,
3562,Written submission of Canada,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20080606_CC-2008-1CanadaEB-_na.pdf,7389,Non-compliance Procedure of Canada under the Kyoto Protocol,,Marcus,,TRUE,,,,
3561,Decision on preliminary examination,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20080502_CC-2008-1CanadaEB-_na.pdf,7389,Non-compliance Procedure of Canada under the Kyoto Protocol,,Marcus,,TRUE,,,,
3560,Report of the review of the initial report of Canada,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20080417_CC-2008-1CanadaEB-_na.pdf,7389,Non-compliance Procedure of Canada under the Kyoto Protocol,,Marcus,,TRUE,,,,
3566,Final decision on question of implementation with respect to Kazakhstan,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20190626_CC-2019-1KazakhstanEB_na.pdf,7390,Non-compliance Procedure of Kazakhstan under the Kyoto Protocol,,Marcus,,TRUE,,,,
3565,Report of the individual review of the annual submission of Kazakhstan submitted in 2017,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20190219_CC-2019-1KazakhstanEB_na.pdf,7390,Non-compliance Procedure of Kazakhstan under the Kyoto Protocol,,Marcus,,TRUE,,,,
3570,Decision on the review and assessment of the plan submitted under paragraph 2 of section XV,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2018/20181109_CC-2018-1MonacoEB_na.pdf,7391,Non-compliance Procedure of Monaco under the Kyoto Protocol,,Marcus,,TRUE,,,,
3569,Compliance implementation plan,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2018/20181014_CC-2018-1MonacoEB_na.pdf,7391,Non-compliance Procedure of Monaco under the Kyoto Protocol,,Marcus,,TRUE,,,,
3568,Final Decision of the Enforcement Branch of the Compliance Committee,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2018/20180830_CC-2018-1MonacoEB_na.pdf,7391,Non-compliance Procedure of Monaco under the Kyoto Protocol,,Marcus,,TRUE,,,,
3567,Report of the individual review of the annual submission of Monaco submitted in 2017,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2018/20180323_CC-2018-1MonacoEB_na.pdf,7391,Non-compliance Procedure of Monaco under the Kyoto Protocol,,Marcus,,TRUE,,,,
3574,Decision regarding the reinstatement of eligibility,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2011/20110204_CC-2010-1-17BulgariaEB_na.pdf,7392,Non-compliance Procedure of Bulgaria under the Kyoto Protocol,,Marcus,,TRUE,,,,
3573,Compliance implementation plan,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2010/20101004_CC-2010-1-17BulgariaEB_na.pdf,7392,Non-compliance Procedure of Bulgaria under the Kyoto Protocol,,Marcus,,TRUE,,,,
3572,Final Decision of the Enforcement Branch of the Compliance Committee,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2010/20100628_CC-2010-1-17BulgariaEB_na.pdf,7392,Non-compliance Procedure of Bulgaria under the Kyoto Protocol,,Marcus,,TRUE,,,,
3571,Report of the review of the annual submission of Bulgaria submitted in 2009,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2010/20100317_CC-2010-1-17BulgariaEB_na.pdf,7392,Non-compliance Procedure of Bulgaria under the Kyoto Protocol,8064,Emily,,TRUE,,,,
3578,Decision regarding reinstatement of eligibility,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2012/20120713_CC-2011-1-8RomaniaEB-_na.pdf,7393,Non-compliance Procedure of Romania under the Kyoto Protocol,No event ID ID,Emily,,TRUE,,,,
3577,Compliance Implementation Plan,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2011/20111103_CC-2011-1-8RomaniaEB-_na.pdf,7393,Non-compliance Procedure of Romania under the Kyoto Protocol,No event ID ID,Emily,,TRUE,,,,
3576,Final Decision of the Enforcement Branch of the Compliance Committee,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2011/20110827_CC-2011-1-8RomaniaEB-_na.pdf,7393,Non-compliance Procedure of Romania under the Kyoto Protocol,8067,Emily,,TRUE,,,,
3575,Report of the individual review of the annual submission of Romania submitted in 2010,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2011/20110517_CC-2011-1-8RomaniaEB-_na.pdf,7393,Non-compliance Procedure of Romania under the Kyoto Protocol,8066,Emily,,TRUE,,,,
3582,Decision regarding reinstatement of eligibility,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2012/20120309_CC-2011-2-9UkraineEB-_na.pdf,7394,Non-compliance Procedure of Ukraine under the Kyoto Protocol,No event ID ID,Emily,,TRUE,,,,
3581,Compliance Implementation Plan,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2011/20111208_CC-2011-2-9UkraineEB-_na.pdf,7394,Non-compliance Procedure of Ukraine under the Kyoto Protocol,No event ID ID,Emily,,TRUE,,,,
3580,Final Decision of the Enforcement Branch of the Compliance Committee,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2011/20111012_CC-2011-2-9UkraineEB-_na.pdf,7394,Non-compliance Procedure of Ukraine under the Kyoto Protocol,8069,Emily,,TRUE,,,,
3579,Report of the individual review of the annual submission of Ukraine submitted in 2010,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2011/20110611_CC-2011-2-9UkraineEB-_na.pdf,7394,Non-compliance Procedure of Ukraine under the Kyoto Protocol,8068,Emily,,TRUE,,,,
3586,Decision on resolution of the questions of implementation by the Enforcement Branch of the Compliance Committee,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2017/20170906_CC-2016-1-6UkraineEB-_na.pdf,7395,Non-compliance Procedure of Ukraine under the Kyoto Protocol II,No event ID ID,Emily,,TRUE,,,,
3585,Compliance Implementation Plan,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2016/20161206_CC-2016-1-6UkraineEB-_na.pdf,7395,Non-compliance Procedure of Ukraine under the Kyoto Protocol II,No event ID ID,Emily,,TRUE,,,,
3584,Final Decision of the Enforcement Branch of the Compliance Committee,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2016/20160907_CC-2016-1-6UkraineEB-_na.pdf,7395,Non-compliance Procedure of Ukraine under the Kyoto Protocol II,8071,Emily,,TRUE,,,,
3583,Report of the individual review of the report upon expiration of the additional period for the first commitment period of the Kyoto Protocol of Ukraine,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2016/20160419_CC-2016-1-6UkraineEB-_na.pdf,7395,Non-compliance Procedure of Ukraine under the Kyoto Protocol II,8070,Emily,,TRUE,,,,
3590,Decision regarding reinstatement of eligibility,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2012/20121024_CC-2011-3-8LithuaniaEB-_na.pdf,7396,Non-compliance Procedure of Lithuania under the Kyoto Protocol,No event ID ID,Emily,,TRUE,,,,
3589,Compliance Implementation Plan,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2012/20120327_CC-2011-3-8LithuaniaEB-_na.pdf,7396,Non-compliance Procedure of Lithuania under the Kyoto Protocol,No event ID ID,Emily,,TRUE,,,,
3588,Final Decision of the Enforcement Branch of the Compliance Committee,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2011/20111221_CC-2011-3-8LithuaniaEB-_na.pdf,7396,Non-compliance Procedure of Lithuania under the Kyoto Protocol,8073,Emily,,TRUE,,,,
3587,Report of the individual review of the annual submission of Lithuania submitted in 2010,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2011/20110916_CC-2011-3-8LithuaniaEB-_na.pdf,7396,Non-compliance Procedure of Lithuania under the Kyoto Protocol,8072,Emily,,TRUE,,,,
3594,Decision on resolution of the questions of implementation by the Enforcement Branch of the Compliance Committee,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2013/20130704_CC-2012-1-9SlovakiaEB_na.pdf,7397,Non-compliance Procedure of Slovakia under the Kyoto Protocol,No event ID ID ,Emily,,TRUE,TRUE,Emily,,TRUE
3593,Compliance Implementation Plan,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2012/20120921_CC-2012-1-9SlovakiaEB_na.pdf,7397,Non-compliance Procedure of Slovakia under the Kyoto Protocol,No event ID ID ,Emily,,TRUE,TRUE,Emily,,TRUE
3592,Final Decision of the Enforcement Branch of the Compliance Committee,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2012/20120817_CC-2012-1-9SlovakiaEB_na.pdf,7397,Non-compliance Procedure of Slovakia under the Kyoto Protocol,8075,Emily,,TRUE,TRUE,Emily,,TRUE
3591,Report of the individual review of the annual submission of Slovakia submitted in 2011,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2012/20120517_CC-2012-1-9SlovakiaEB_na.pdf,7397,Non-compliance Procedure of Slovakia under the Kyoto Protocol,8074,Emily,,TRUE,TRUE,Emily,,TRUE
3595,Judgment,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdWdMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ba32919504a449fbc6c7bed2e79872106335a7e8/20191218_N-%C2%B0-421004-_judgment.pdf,7398,IPC Petroleum France SA v. France,8076,Emily,,TRUE,,,,
3596,Judgment,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdWtMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3cd4944ff7dc8b297ab6aa5b251db8874177af1f/20190305_N%C2%B017NT02791-17NT02794_judgment-1.pdf,7399,Society for the Protection of Landscapes and Aesthetics of France et al. v. The Mills of Lohan,8077,Emily,,TRUE,,,,
5592,Decision,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20210302_1010603-35.2019.4.01.3800_decision.pdf,7401,Federal Environmental Agency (IBAMA) v. Siderúrgica São Luiz Ltd. and Martins,10496,Emily,,TRUE,,,,
