Id,Title,Geography ISO,Documents,Category,Events,Sectors,Instruments,Frameworks,Responses,Natural Hazards,Document Type,Year,Language,Keywords
1594,Energy strategy of the Russian Federation for the period until 2035,RUS,https://policy.asiapacificenergy.org/sites/default/files/Energy%20Strategy%20of%20the%20Russian%20Federation%20until%202035%20%28Government%20Decree%20No.%201523-P%20of%202020%29%28RU%29.pdf|ru,executive,13/11/2009|ES2030 passed||;10/06/2020|Passed||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Strategy,2020,Russian,Energy Supply;Hydrogen
10140,Development of hydrogen energy in the Russian Federation until 2024,RUS,http://publication.pravo.gov.ru/Document/View/0001202010220027|ru,executive,12/10/2020|Approved||,Energy;Industry;Transport,"Processes, plans and strategies|Governance",,Mitigation,,Action Plan,2020,Russian,Hydrogen
10140,Development of hydrogen energy in the Russian Federation until 2024,RUS,http://static.government.ru/media/files/7b9bstNfV640nCkkAzCRJ9N8k7uhW8mY.pdf|ru,executive,12/10/2020|Approved||,Energy;Industry;Transport,"Processes, plans and strategies|Governance",,Mitigation,,Action Plan,2020,Russian,Hydrogen
8518,National Energy Policy,VCT,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTRHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--181cbc9ba6612b4ab2af0a6bbbacf6589147cdd2/f|,executive,03/09/2019|Law passed,Energy;Residential and Commercial;Transportation,"Processes, plans and strategies|Governance",,Mitigation,,Policy,2009,English,Institutions / Administrative Arrangements;Energy Supply;Energy Demand;Transportation
8518,Energy Action Plan,VCT,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaThHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0f0a0dc9edbfedd613bb46e6ab1f89834c1a7e3d/f|,executive,03/09/2019|Law passed,Energy;Residential and Commercial;Transportation,"Processes, plans and strategies|Governance",,Mitigation,,Action Plan,2010,English,Institutions / Administrative Arrangements;Energy Supply;Energy Demand;Transportation
4835,Samoa Energy Sector Plan 2012-2016,WSM,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4835.pdf|en,executive,25/12/2012|Law passed||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Plan,2012,English,Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand;Transportation
4835,Samoa Energy Sector Plan 2017-2022,WSM,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUFNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5a4b504b64aa5fc6c30308dc8e36848113af8a2b/2017%20Samoa%20Energy%20Sector%20Plan%202017-2022.pdf|,executive,25/12/2012|Law passed||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Plan,2017,English,Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand;Transportation
10276,National Policy on Gender Equality and Rights of Women and Girls 2021-2031,WSM,https://drive.google.com/file/d/119k8U1m5G1_GxrpE_1z7cTpKJZu_Yhbl/view|en,executive,01/01/2021|Approved||,Other;Social development,,,Adaptation;Disaster Risk Management;Mitigation,,Policy,2020,English,Food Security;Gender
10276,Samoa National Policy for Gender Equality 2016-2020,WSM,http://extwprlegs1.fao.org/docs/pdf/sam181186.pdf|en,executive,01/01/2021|Approved||,Other;Social development,,,Adaptation;Disaster Risk Management;Mitigation,,Policy,2016,English,Food Security;Gender
8553,Delegated Decree: transfer of electricity produced by renewable and assimilable energy plants to the network of electricity,SMR,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3dHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5c9171b1a2498cdb6aed8320d2e6baea133708cb/f|,legislative,07/05/2008|Law passed||,Agriculture;Energy;Industry;Residential and Commercial,Subsidies|Economic;Tax incentives|Economic,,Mitigation,,Decree,2009,Italian,Energy Supply;Energy Demand
8553,Reform of the law 7 May 2008 N. 72- Promotion and incentive of the energy efficiency of buildings and use of renewable energy in the civil and industrial fields,SMR,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazBHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--206b0d71f8d063b4dbf6adfa2b31a41d59fe087c/f|,legislative,07/05/2008|Law passed||,Agriculture;Energy;Industry;Residential and Commercial,Subsidies|Economic;Tax incentives|Economic,,Mitigation,,Law,2014,Italian,Energy Supply;Energy Demand
8553,Changes to the Delegate Decree 26 January 2015 n.5 - Incentives for the performance of energy and plant redevelopment interventions of existing buildings and for the installation of systems for the production of energy from renewable sources or cogeneration,SMR,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazRHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--41b9e1910fa4010bb6dd9935adcb642612cc495c/f|,legislative,07/05/2008|Law passed||,Agriculture;Energy;Industry;Residential and Commercial,Subsidies|Economic;Tax incentives|Economic,,Mitigation,,Decree,2017,Italian,Energy Supply;Energy Demand
8553,Promotion and incentive of the energy efficiency of buildings and use of renewable energy in the civil and industrial fields,SMR,https://www.consigliograndeegenerale.sm/contents/instance18/files/document/23711leggi_7321.pdf|en,legislative,07/05/2008|Law passed||,Agriculture;Energy;Industry;Residential and Commercial,Subsidies|Economic;Tax incentives|Economic,,Mitigation,,Law,2008,Italian,Energy Supply;Energy Demand
8555,Environmental code,SMR,http://extwprlegs1.fao.org/docs/pdf/smr119781.pdf|,legislative,27/04/2012|Law passed,Transportation,"Standards, obligations and norms|Regulation",,Mitigation,,Decree,2012,Italian,Institutions / Administrative Arrangements
8555,Environmental code,SMR,http://extwprlegs1.fao.org/docs/pdf/smr119781.pdf|,legislative,27/04/2012|Law passed,Transportation,"Standards, obligations and norms|Regulation",,Mitigation,,Decree,2012,Italian,Institutions / Administrative Arrangements
2071,Vision 2030,SAU,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdXdIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--809308b145fdabc90b5e1c58fcf64b539d390626/f|,executive,25/04/2016|Law passed||,Economy-wide;Energy,"Institutional mandates|Governance;Processes, plans and strategies|Governance",,Mitigation,,Vision,,English,Energy Supply
2071,National Transformation Program Delivery Plan 2021 - 2025,SAU,https://www.vision2030.gov.sa/media/nhyo0lix/ntp_eng_opt.pdf|en,executive,25/04/2016|Law passed||,Economy-wide;Energy,"Institutional mandates|Governance;Processes, plans and strategies|Governance",,Mitigation,,Vision,,English,Energy Supply
10348,National Water Strategy for 2030,SAU,http://extwprlegs1.fao.org/docs/pdf/sau191510.pdf|ar,executive,01/01/2018|Approved||,Environment;Social development;Water,"Processes, plans and strategies|Governance",,Adaptation,,Strategy,,Arabic,Water Management;Technology
1608,Decree No. 2014-880 relating to the powers of the Minister of the Environment and Sustainable Development,SEN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0VKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--45f495438649568fbf5a528c50f4e9edf6c7a92a/f|fr,executive,22/07/2014|Law passed||;11/11/2020|Amended||,Coastal zones;Economy-wide;LULUCF;Water,"Processes, plans and strategies|Governance;MRV|Governance;Education, training and knowledge dissemination|Information",,Adaptation;Mitigation,,Decree,2014,French,Institutions / Administrative Arrangements
4460,Forest law,SRB,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3ebe52531f4c7676189310ab75d04f7501321f1f/f|sr,legislative,25/12/2010|Law passed,Energy;Environment;LULUCF;Transportation,Capacity building|Governance;MRV|Governance,,Adaptation;Mitigation,,Law,,Serbian,Redd+ And Lulucf
4460,Forest law,SRB,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdHNLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b67984318a4d1baf2a9433ffc274bc5fbbfed00c/4460%20English.pdf|en,legislative,25/12/2010|Law passed,Energy;Environment;LULUCF;Transportation,Capacity building|Governance;MRV|Governance,,Adaptation;Mitigation,,Law,,English,Redd+ And Lulucf
10286,Biodiversity: Strategic Action Plan,SLE,http://extwprlegs1.fao.org/docs/pdf/sie175795.pdf|en,executive,01/11/2017|Approved||,Agriculture;Coastal zones;Environment;LULUCF,"Provision of climate funds|Direct Investment;Nature based solutions and ecosystem restoration|Direct Investment;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Education, training and knowledge dissemination|Information",,Adaptation;Mitigation,,Action Plan,2003,English,Biodiversity;Carbon Sink
10286,Sierra Leone’s Second National Biodiversity Strategy and Action Plan 2017-2026,SLE,https://www.cbd.int/doc/world/sl/sl-nbsap-v2-en.pdf|en,executive,01/11/2017|Approved||,Agriculture;Coastal zones;Environment;LULUCF,"Provision of climate funds|Direct Investment;Nature based solutions and ecosystem restoration|Direct Investment;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Education, training and knowledge dissemination|Information",,Adaptation;Mitigation,,Action Plan,2017,English,Biodiversity;Carbon Sink
8587,Budget 2018,SGP,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXdHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--910e64899464fa8858218e8fa24a6a5e1e74af9f/f|en,legislative,11/04/2018|Law passed||;29/02/2020|Budget passed||,Economy-wide,Disclosure obligations|Regulation;Tax incentives|Economic,,Mitigation,,Policy,2018,English,Carbon Pricing
8587,Carbon Pricing Act 2018 (2020 Revised Edition),SGP,https://sso.agc.gov.sg/Act/CPA2018|en,legislative,11/04/2018|Law passed||;29/02/2020|Budget passed||,Economy-wide,Disclosure obligations|Regulation;Tax incentives|Economic,,Mitigation,,Act,2020,English,Carbon Pricing
1626,Strategy of adaptation of the Slovak Republic to the unfavorable consequences of climate change,SVK,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbE1HIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4579904050dd65bbbf71496d923f2dbfa699f77a/f|sk,executive,26/03/2014|Law passed||,,"Capacity building|Governance;MRV|Governance;Education, training and knowledge dissemination|Information",Adaptation,Adaptation,Floods;Droughts;Landslides;Wildfires;Heat Waves And Heat Stress;Soil Erosion,Strategy,2014,Slovakian,Adaptation;Institutions / Administrative Arrangements
1626,Strategy of adaptation of the Slovak Republic to the unfavorable consequences of climate change,SVK,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1626.pdf|sk,executive,26/03/2014|Law passed||,,"Capacity building|Governance;MRV|Governance;Education, training and knowledge dissemination|Information",Adaptation,Adaptation,Floods;Droughts;Landslides;Wildfires;Heat Waves And Heat Stress;Soil Erosion,Strategy,2014,Slovakian,Adaptation;Institutions / Administrative Arrangements
9515,Integrated National Energy and Climate Plan for 2021 to 2030,SVK,https://ec.europa.eu/energy/sites/ener/files/sk_final_necp_main_en.pdf|en,executive,01/12/2019|Approved||,Agriculture;Buildings;Economy-wide;Energy;Health;Tourism;Transportation;Urban;Waste;Water,"Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,Flood;Drought;Wildfire,Plan,2019,English,Buildings;Transportation;Transport;Health;Agriculture
9515,Integrated National Energy and Climate Plan for 2021 - 2030,SVK,https://ec.europa.eu/energy/sites/ener/files/documents/sk_final_necp_main_sk.pdf|sk,executive,01/12/2019|Approved||,Agriculture;Buildings;Economy-wide;Energy;Health;Tourism;Transportation;Urban;Waste;Water,"Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,Flood;Drought;Wildfire,Plan,2019,Slovakian,Buildings;Transportation;Transport;Health;Agriculture
10510,Slovakia’s recovery and resilience plan,SVK,https://ec.europa.eu/info/business-economy-euro/recovery-coronavirus/recovery-and-resilience-facility/slovakias-recovery-and-resilience-plan_en|en,executive,01/09/2021|Approved||,Buildings;Economy-wide;Industry;Transport,"Subsidies|Economic;Processes, plans and strategies|Governance",,Adaptation,,Plan,2021,English,covid19;Energy Efficiency
10510,Recovery and resilience plan for Slovakia - associated documents,SVK,https://www.consilium.europa.eu/en/documents-publications/public-register/public-register-search/results/?WordsInSubject=&WordsInText=&DocumentNumber=10156%2F21&InterinstitutionalFiles=&DocumentDateFrom=&DocumentDateTo=&MeetingDateFrom=&MeetingDateTo=&DocumentLanguage=EN&OrderBy=DOCUMENT_DATE+DESC&ctl00%24ctl00%24cpMain%24cpMain%24btnSubmit=|en,executive,01/09/2021|Approved||,Buildings;Economy-wide;Industry;Transport,"Subsidies|Economic;Processes, plans and strategies|Governance",,Adaptation,,Plan,2021,English,covid19;Energy Efficiency
10510,Factsheet: Slovakia’s recovery and resilience plan,SVK,https://ec.europa.eu/info/files/factsheet-slovakias-recovery-and-resilience-plan_en|en,executive,01/09/2021|Approved||,Buildings;Economy-wide;Industry;Transport,"Subsidies|Economic;Processes, plans and strategies|Governance",,Adaptation,,Plan,2021,English,covid19;Energy Efficiency
10510,Recovery Plan: Road Map to a Better Slovakia,SVK,https://www.planobnovy.sk|sk,executive,01/09/2021|Approved||,Buildings;Economy-wide;Industry;Transport,"Subsidies|Economic;Processes, plans and strategies|Governance",,Adaptation,,Plan,2021,Slovakian,covid19;Energy Efficiency
4806,Energy act,SVN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1FIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4c378d9ffaa8315c8e8bc5d115cb1b9a4a8f874e/f|,legislative,04/03/2014|Law passed,Energy,Subsidies|Economic,,Mitigation,,Law,2005,Slovenian,Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand
4806,Energy act,SVN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1VIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--21d9fec62917885b76a3df9d0fe795e17248e40a/f|,legislative,04/03/2014|Law passed,Energy,Subsidies|Economic,,Mitigation,,Law,2014,Slovenian,Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand
9516,Integrated National Energy And Climate Plan Of The Republic Of Slovenia,SVN,https://ec.europa.eu/energy/sites/ener/files/documents/si_final_necp_main_en.pdf|en,executive,27/02/2020|Approved||,Agriculture;Buildings;Economy-wide;Energy;Health;Industry;Transportation;Urban;Waste,"Standards, obligations and norms|Regulation;Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,Flood;Drought;Windstorms,Plan,2020,English,Waste;Transportation;Renewables;Transport;Health;Agriculture
9516,Comprehensive National Energy and Climate Plan of the Republic of Slovenia,SVN,https://ec.europa.eu/energy/sites/ener/files/si_final_necp_main_sl.pdf|sl,executive,27/02/2020|Approved||,Agriculture;Buildings;Economy-wide;Energy;Health;Industry;Transportation;Urban;Waste,"Standards, obligations and norms|Regulation;Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,Flood;Drought;Windstorms,Plan,2020,Slovenian,Waste;Transportation;Renewables;Transport;Health;Agriculture
10511,European COUNCIL IMPLEMENTING DECISION on the approval of the assessment of the recovery and resilience plan for Slovenia,SVN,https://www.consilium.europa.eu/en/documents-publications/public-register/public-register-search/results/?WordsInSubject=&WordsInText=&DocumentNumber=10612%2F21&InterinstitutionalFiles=&DocumentDateFrom=&DocumentDateTo=&MeetingDateFrom=&MeetingDateTo=&DocumentLanguage=EN&OrderBy=DOCUMENT_DATE+DESC&ctl00%24ctl00%24cpMain%24cpMain%24btnSubmit=|en,executive,01/09/2021|Approved||,Buildings;Economy-wide;Energy;Transport;Water,"Subsidies|Economic;Processes, plans and strategies|Governance",,Adaptation;Mitigation,,EU Decision,2021,English,covid19;Energy Efficiency
10511,Plan for recovery and resistance,SVN,https://www.eu-skladi.si/sl/po-2020/nacrt-za-okrevanje-in-krepitev-odpornosti|sl,executive,01/09/2021|Approved||,Buildings;Economy-wide;Energy;Transport;Water,"Subsidies|Economic;Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Plan,2020,Slovenian,covid19;Energy Efficiency
10511,Plan for recovery and resistance,SVN,https://www.gov.si/zbirke/projekti-in-programi/nacrt-za-okrevanje-in-odpornost|sl,executive,01/09/2021|Approved||,Buildings;Economy-wide;Energy;Transport;Water,"Subsidies|Economic;Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Plan,2020,Slovenian,covid19;Energy Efficiency
10511,Factsheet: Slovenia’s recovery and resilience plan,SVN,https://ec.europa.eu/info/files/factsheet-slovenias-recovery-and-resilience-plan_en|en,executive,01/09/2021|Approved||,Buildings;Economy-wide;Energy;Transport;Water,"Subsidies|Economic;Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Plan,2021,English,covid19;Energy Efficiency
10513,Resolution on the National Social Security Program for the period 2022 - 2030,SVN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdk1PIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--08ebeaaca6639afdcd00053769de843dfdd97950/sevl109.docx|sl,executive,13/01/2022|Approved||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Resolution,2022,Slovenian,Coal Mining;coal;Fossil Fuel Phase Out
10513,Resolution on the National Social Protection Program for the period 2022 - 2030,SVN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdlFPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f5bac11fc7f167f394d06db3ed1e8c17a6d3fa07/sevl109-2.docx|en,executive,13/01/2022|Approved||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Resolution,2022,English,Coal Mining;coal;Fossil Fuel Phase Out
10513,National Coal exit strategy and restructuring of coal regions in accordance with the principles of a fair passage,SVN,https://www.energetika-portal.si/fileadmin/dokumenti/publikacije/premog_izhod/strategija_prem_vlada_jan202.pdf|sl,executive,13/01/2022|Approved||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Strategy,2021,Slovenian,Coal Mining;coal;Fossil Fuel Phase Out
10298,National Drought Plan For Somalia,SOM,https://knowledge.unccd.int/sites/default/files/country_profile_documents/FINAL%20NATIONAL%20DROUGHT%20PLAN%20FOR%20SOMALIA%28final%29%2016%20Dec%202020%28%20PDF%20version%29.pdf|en,executive,25/12/2020|Approved||,Adaptation;Agriculture;Disaster Risk Management (Drm);Environment;Social development,"Provision of climate funds|Direct Investment;Early warning systems|Direct Investment;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Education, training and knowledge dissemination|Information",,Adaptation;Disaster Risk Management,Drought,Plan,2020,English,
10298,Somalia Drought Impact & Needs Assessment and Recovery & Resilience Framework,SOM,https://www.gfdrr.org/sites/default/files/publication/somalia-dina-exec-summary.pdf|en,executive,25/12/2020|Approved||,Adaptation;Agriculture;Disaster Risk Management (Drm);Environment;Social development,"Provision of climate funds|Direct Investment;Early warning systems|Direct Investment;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Education, training and knowledge dissemination|Information",,Adaptation;Disaster Risk Management,Drought,Strategic Assessment,2020,English,
1644,Revenue trends and tax proposals,ZAF,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcllJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1c7e092b602cd12a07054f1a9b69baa8d4c92361/f|,legislative,01/09/2010|Law passed,Residential and Commercial;Transportation,,,Mitigation,,Policy,2009,English,Carbon Pricing;Energy Demand
1644,Summary of additional tax proposals for 2009/10,ZAF,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmNJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--67587d108fc68b8524e9a645e29b0d4c88f60830/f|,legislative,01/09/2010|Law passed,Residential and Commercial;Transportation,,,Mitigation,,Policy,2009,English,Carbon Pricing;Energy Demand
8274,National Greenhouse Gas Emission Reporting Regulations,ZAF,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbzRJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b321256d5a6643fc10f1a4d13e157c84f3419340/f|en,executive,03/04/2017|Law passed||;11/09/2020|Amended||,Agriculture;Energy;Industry;LULUCF;Transportation,"Standards, obligations and norms|Regulation;Capacity building|Governance",,Mitigation,,Act,2017,English,Institutions / Administrative Arrangements;Energy Supply;Redd+ And Lulucf;Transportation;Slc Ps
8274,"Amendments To The National Greenhouse Gas Emission Reporting Regulations, 2016",ZAF,http://extwprlegs1.fao.org/docs/pdf/saf199923.pdf|en,executive,03/04/2017|Law passed||;11/09/2020|Amended||,Agriculture;Energy;Industry;LULUCF;Transportation,"Standards, obligations and norms|Regulation;Capacity building|Governance",,Mitigation,,Act,2020,English,Institutions / Administrative Arrangements;Energy Supply;Redd+ And Lulucf;Transportation;Slc Ps
8274,Declaration Of Greenhouse Gases As Priority Air Pollutants,ZAF,http://extwprlegs1.fao.org/docs/pdf/saf176316.pdf|en,executive,03/04/2017|Law passed||;11/09/2020|Amended||,Agriculture;Energy;Industry;LULUCF;Transportation,"Standards, obligations and norms|Regulation;Capacity building|Governance",,Mitigation,,Act,2017,English,Institutions / Administrative Arrangements;Energy Supply;Redd+ And Lulucf;Transportation;Slc Ps
8798,Disaster Management Act. 2002,ZAF,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ1FGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7d0e69625b2727c7bd111891b684eab06770e276/f|,legislative,15/01/2003|Law passed||,,Capacity building|Governance;Institutional mandates|Governance;Subnational and citizen participation|Governance,,Adaptation;Disaster Risk Management,,Act,2003,English,Adaptation;Disaster Risk Management;No Adequate Category
8798,"Disaster Management Amendment Act, 2015",ZAF,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ1VGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e0d6d59a5d2bd803a6dd4d20eea5dea25ca2c7bd/f|,legislative,15/01/2003|Law passed||,,Capacity building|Governance;Institutional mandates|Governance;Subnational and citizen participation|Governance,,Adaptation;Disaster Risk Management,,Act,2015,English,Adaptation;Disaster Risk Management;No Adequate Category
8800,"Integrated Coastal Management Act, 2008",ZAF,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdm9FIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0642000646cdeab18300d2010891faf86d32f472/f|,legislative,11/02/2009|Law passed||,Coastal zones,"Processes, plans and strategies|Governance",,Adaptation;Disaster Risk Management,,Act,2008,English,Adaptation
8800,"Integrated Coastal Management Amendment Act, 2014",ZAF,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdnNFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--689ee41252913df230db35f3a7a6b6ffc0c3ab80/f|,legislative,11/02/2009|Law passed||,Coastal zones,"Processes, plans and strategies|Governance",,Adaptation;Disaster Risk Management,,Act,2014,English,Adaptation
9717,National Development Plan 2030,ZAF,https://www.gov.za/issues/national-development-plan-2030|en,executive,15/08/2012|Plan approved||;15/09/2017|Last amended||,Disaster Risk Management (Drm),Capacity building|Governance,,Adaptation;Disaster Risk Management;Mitigation;Loss And Damage,Flood;Drought,Plan,2013,English,Carbon Pricing
9717,National Development Plan 2030,ZAF,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaHNOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--073e4a887e97ae288a5890a98284a445e662c7ce/Executive%20Summary-NDP%202030%20-%20Our%20future%20-%20make%20it%20work.pdf|en,executive,15/08/2012|Plan approved||;15/09/2017|Last amended||,Disaster Risk Management (Drm),Capacity building|Governance,,Adaptation;Disaster Risk Management;Mitigation;Loss And Damage,Flood;Drought,Plan,2013,English,Carbon Pricing
10349,Green Transport Strategy 2018-2050,ZAF,https://www.transport.gov.za/documents/11623/89294/Green_Transport_Strategy_2018_2050_onlineversion.pdf/71e19f1d-259e-4c55-9b27-30db418f105a|en,executive,25/12/2018|Approved||,Social development;Transport;Urban,"Capacity building|Governance;Processes, plans and strategies|Governance",,Mitigation,,Strategy,2018,English,Hydrogen;Aviation;Road;Rail;Ev;Fuels
10349,National Transport Master Plan (NATMAP) 2050 Synopis Report,ZAF,https://www.transport.gov.za/natmap-2050|en,executive,25/12/2018|Approved||,Social development;Transport;Urban,"Capacity building|Governance;Processes, plans and strategies|Governance",,Mitigation,,Plan,2017,English,Hydrogen;Aviation;Road;Rail;Ev;Fuels
1647,Act On The Allocation And Trading Of Greenhouse-Gas Emission Permits,KOR,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBck1JIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c465bbadbc173d88ce267d8db9943fb62194160b/f|,legislative,15/11/2012|entry into force of enforcement decree||;01/06/2020|Amended||,Energy;Industry;Residential and Commercial;Transportation,"Processes, plans and strategies|Governance",,Mitigation,,Act,2012,English,Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand
1647,Law on allocation and transactions of greenhouse gas emissions,KOR,https://www.law.go.kr/LSW/lsInfoP.do?efYd=20200601&lsiSeq=215913&ancYd=20200324&nwJoYnInfo=N&ancYnChk=0&ancNo=17104&chrClsCd=010202&efGubun=Y%230000#0000|ko,legislative,15/11/2012|entry into force of enforcement decree||;01/06/2020|Amended||,Energy;Industry;Residential and Commercial;Transportation,"Processes, plans and strategies|Governance",,Mitigation,,Law,2020,Korean,Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand
1647, Emissions Trading System 3rd Planning period Allocation Plan,KOR,https://ors.gir.go.kr/home/board/read.do?menuId=2&boardMasterId=4&boardId=44|ko,legislative,15/11/2012|entry into force of enforcement decree||;01/06/2020|Amended||,Energy;Industry;Residential and Commercial;Transportation,"Processes, plans and strategies|Governance",,Mitigation,,Plan,2020,Korean,Institutions / Administrative Arrangements;Research And Development;Energy Supply;Energy Demand
