Id,Title,Description,Geography ISO,Documents,Category,Events,Sectors,Instruments,Frameworks,Responses,Natural Hazards,Document Type,Year,Language,Keywords,Geography,Parent Legislation
8574.0,Real Decree 1315/2005,"Law 1/2005 translates EU regulations related to the GHG emission rights trading scheme. It further creates the Climate Change Policy Coordination Commission (CCPCC) as a coordination and collaboration body between the General State Administration and the Autonomous Communities for the application of the trade regime of rights of issue and compliance with international and community information obligations inherent to it.

Royal Decree 1823/2011, which restructures the ministerial departments, establishes that the chair of the Commission corresponds to the Secretary of State for the Environment.

The functions entrusted to the Climate Change Policy Coordination Commission are the following: 1) the monitoring of climate change and adaptation to its effects, 2) the prevention and reduction of greenhouse gas emissions, 3) the promotion of carbon absorption capacity by plant formations, 4) taking into account the criteria established by the National Climate Council, the establishment of the general lines of action of the National Authority Designated by Spain and the criteria for the approval of mandatory reports on voluntary participation in clean development projects and of joint application of the Kyoto Protocol, 5) the promotion of programs and actions that encourage the reduction of emissions in the sectors and activities not included in the scope of Law 1/2005, 6) the elaboration and approval of technical guidelines and explanatory notes for the harmonization of the application of the emission rights regime, and 7) the development and implementation of a national regime of domestic projects.

The purpose of the Royal Decree No. 1.315 / 2005, taken in order to apply the 2005 law, is to establish the basic rules to be followed by the systems for monitoring and verifying greenhouse gas emissions from authorised facilities in accordance with the law regulating the regime for the trading of gas emission rights Greenhouse.

The purpose of Royal Decree No. 1.264 / 2005 is to establish the rules of organisation and operation of the National Registry of Emission Rights (Renade) in development of the provisions of of Law 1/2005, which regulates the regime of trade in greenhouse gas emission rights in application of the provisions contained in the European regulations on the subject.

The Law No. 13/2010 modifies Law No. 1/2005. Its main objective is to regulate the trading of greenhouse gas emission rights, to encourage reductions in the emissions of these gases in an effective and economically efficient manner.

The Royal Decree No. 101/2011 establishes the basic rules that govern the accreditation and verification systems of greenhouse gas emissions and the tons-kilometer data of the air operators and of the allocation requests free of charge in the scope of Law 1/2005 which regulates the trading regime for greenhouse gas emission rights. It also regulates monitoring and reporting, and verifications of greenhouse gas emissions of the air operators.

The Royal Decree No. 301/2011 determines the mitigation measures that contribute to a reduction in emissions equivalent to that involved in the trading regime of greenhouse gas emission rights for the purpose of excluding it from the trading period that begins in 2013 of hospitals and small facilities. It considers as Small emitters those installations that have notified the competent authority of emissions of less than 25,000 equivalent tons of carbon dioxide, under the terms provided by law, and that, when carrying out combustion activities, have a nominal thermal power of less than 35 MW.

Royal Decree No. 655/2017 modifies Royal Decree No. 1.055 / 2014, which created a mechanism for offsetting costs of indirect greenhouse gas emissions for companies in certain industrial sectors and subsectors that are considered to be exposed to significant risk of ""carbon leakage"" (particularly affecting the prices of electricity). The Decree 1.055 defined the characteristics of said mechanism and established the regulatory bases for granting subsidies for the 2014 and 2015 financial years, as well as the competent bodies to call, instruct and resolve the concession procedure. Royal Decree 655/2017 maintain the continuity of the mechanism for offsetting indirect CO2 costs until December 31, 2020.",ESP,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalFKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b79c4319a8330086b9e30fa71245d2f9244ec5e9/f|,legislative,09/03/2005|Law passed;25/12/2017|Last amendment,Industry;Transportation,"Institutional mandates|Governance;Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Decree,2005,Spanish,Institutions / Administrative Arrangements;Carbon Pricing,,
8574.0,Real Decree 1264/2005,"Law 1/2005 translates EU regulations related to the GHG emission rights trading scheme. It further creates the Climate Change Policy Coordination Commission (CCPCC) as a coordination and collaboration body between the General State Administration and the Autonomous Communities for the application of the trade regime of rights of issue and compliance with international and community information obligations inherent to it.

Royal Decree 1823/2011, which restructures the ministerial departments, establishes that the chair of the Commission corresponds to the Secretary of State for the Environment.

The functions entrusted to the Climate Change Policy Coordination Commission are the following: 1) the monitoring of climate change and adaptation to its effects, 2) the prevention and reduction of greenhouse gas emissions, 3) the promotion of carbon absorption capacity by plant formations, 4) taking into account the criteria established by the National Climate Council, the establishment of the general lines of action of the National Authority Designated by Spain and the criteria for the approval of mandatory reports on voluntary participation in clean development projects and of joint application of the Kyoto Protocol, 5) the promotion of programs and actions that encourage the reduction of emissions in the sectors and activities not included in the scope of Law 1/2005, 6) the elaboration and approval of technical guidelines and explanatory notes for the harmonization of the application of the emission rights regime, and 7) the development and implementation of a national regime of domestic projects.

The purpose of the Royal Decree No. 1.315 / 2005, taken in order to apply the 2005 law, is to establish the basic rules to be followed by the systems for monitoring and verifying greenhouse gas emissions from authorised facilities in accordance with the law regulating the regime for the trading of gas emission rights Greenhouse.

The purpose of Royal Decree No. 1.264 / 2005 is to establish the rules of organisation and operation of the National Registry of Emission Rights (Renade) in development of the provisions of of Law 1/2005, which regulates the regime of trade in greenhouse gas emission rights in application of the provisions contained in the European regulations on the subject.

The Law No. 13/2010 modifies Law No. 1/2005. Its main objective is to regulate the trading of greenhouse gas emission rights, to encourage reductions in the emissions of these gases in an effective and economically efficient manner.

The Royal Decree No. 101/2011 establishes the basic rules that govern the accreditation and verification systems of greenhouse gas emissions and the tons-kilometer data of the air operators and of the allocation requests free of charge in the scope of Law 1/2005 which regulates the trading regime for greenhouse gas emission rights. It also regulates monitoring and reporting, and verifications of greenhouse gas emissions of the air operators.

The Royal Decree No. 301/2011 determines the mitigation measures that contribute to a reduction in emissions equivalent to that involved in the trading regime of greenhouse gas emission rights for the purpose of excluding it from the trading period that begins in 2013 of hospitals and small facilities. It considers as Small emitters those installations that have notified the competent authority of emissions of less than 25,000 equivalent tons of carbon dioxide, under the terms provided by law, and that, when carrying out combustion activities, have a nominal thermal power of less than 35 MW.

Royal Decree No. 655/2017 modifies Royal Decree No. 1.055 / 2014, which created a mechanism for offsetting costs of indirect greenhouse gas emissions for companies in certain industrial sectors and subsectors that are considered to be exposed to significant risk of ""carbon leakage"" (particularly affecting the prices of electricity). The Decree 1.055 defined the characteristics of said mechanism and established the regulatory bases for granting subsidies for the 2014 and 2015 financial years, as well as the competent bodies to call, instruct and resolve the concession procedure. Royal Decree 655/2017 maintain the continuity of the mechanism for offsetting indirect CO2 costs until December 31, 2020.",ESP,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalVKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--55d1e88dce6535d190d8086037ef11fb18663361/f|,legislative,09/03/2005|Law passed;25/12/2017|Last amendment,Industry;Transportation,"Institutional mandates|Governance;Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Decree,2005,Spanish,Institutions / Administrative Arrangements;Carbon Pricing,,
8980.0,National Action Program against Desertification,"The National Action Program against Desertification (PAND) aims to contribute to the sustainable development of dry, semi-arid and dry sub-humid areas of the national territory and, in particular, the prevention or reduction of land degradation, the rehabilitation of partially degraded lands and the recovery of desertified lands.

The main objective of the PAND is to determine the factors that contribute to desertification and the practical measures necessary to combat it and mitigate the effects of drought.

The Order ARM/2444/2008 approves the National Program of Action against Desertification (PAND), in compliance with the United Nations Convention to combat desertification in countries affected by severe drought or desertification, particularly in Africa, made in Paris on 17 June 1994.",ESP,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaWtGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ab00a3c4da0885daf6c12632d9b1bc2b0fbcc423/f|,executive,01/08/2008|Law passed,LULUCF;Water,"Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Programme,2008,Spanish,Adaptation;Lulucf,,
8980.0,Order Arm/2444/2008,"The National Action Program against Desertification (PAND) aims to contribute to the sustainable development of dry, semi-arid and dry sub-humid areas of the national territory and, in particular, the prevention or reduction of land degradation, the rehabilitation of partially degraded lands and the recovery of desertified lands.

The main objective of the PAND is to determine the factors that contribute to desertification and the practical measures necessary to combat it and mitigate the effects of drought.

The Order ARM/2444/2008 approves the National Program of Action against Desertification (PAND), in compliance with the United Nations Convention to combat desertification in countries affected by severe drought or desertification, particularly in Africa, made in Paris on 17 June 1994.",ESP,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaW9GIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b9bc25b908203d083cae620ce26b5fb4bb550e57/f|,executive,01/08/2008|Law passed,LULUCF;Water,"Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Order,2008,Spanish,Adaptation;Lulucf,,
8994.0,"Law 45/2007, of December 13, for the sustainable development of the medium","The purpose of this Law is to regulate and establish measures to favour the sustainable development of the rural environment in order to guarantee the equality of all citizens. It notably stresses the need to implement renewable energy technologies, increase tree cover, and to adapt to climate change.

The Decree 752/2010 approves the first Sustainable Rural Development Program 2010-2014, as the main instrument for planning the action of the General State Administration in relation to the rural environment. Its preparation was carried out in collaboration with the autonomous communities and includes both the objectives, plans and sector actions to be developed by the General Administration of the State and by the administrations of the autonomous communities.

The Program will be applied in rural areas, delimited and qualified by the autonomous communities that are incorporated in chapter 3. It is approved in application of Law 45/2007, and the full Program is contained in the Annex. It contains in one of its lines of actions concerning infrastructure, the development of renewable energy (Section 3.4.2.3).",ESP,https://boe.es/buscar/pdf/2007/BOE-A-2007-21493-consolidado.pdf|,executive,25/12/2009|Last amendment;13/12/2013|Law passed,Energy;Social development;Transportation,"Standards, obligations and norms|Regulation",,Adaptation,,Law,2007,Spanish,Adaptation;Institutions / Administrative Arrangements;Energy Supply;Redd+ And Lulucf,,
8994.0,"Royal Decree 752/2010, of June 4, which approves the first sustainable rural development program for the 2010-2014 period in application of Law 45/2007, of December 13, for the sustainable development of the rural environment .","The purpose of this Law is to regulate and establish measures to favour the sustainable development of the rural environment in order to guarantee the equality of all citizens. It notably stresses the need to implement renewable energy technologies, increase tree cover, and to adapt to climate change.

The Decree 752/2010 approves the first Sustainable Rural Development Program 2010-2014, as the main instrument for planning the action of the General State Administration in relation to the rural environment. Its preparation was carried out in collaboration with the autonomous communities and includes both the objectives, plans and sector actions to be developed by the General Administration of the State and by the administrations of the autonomous communities.

The Program will be applied in rural areas, delimited and qualified by the autonomous communities that are incorporated in chapter 3. It is approved in application of Law 45/2007, and the full Program is contained in the Annex. It contains in one of its lines of actions concerning infrastructure, the development of renewable energy (Section 3.4.2.3).",ESP,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTBGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d7daf521d9bdfe5ddc2903b1dabce76422b8c946/f|,executive,25/12/2009|Last amendment;13/12/2013|Law passed,Energy;Social development;Transportation,"Standards, obligations and norms|Regulation",,Adaptation,,Decree,2010,Spanish,Adaptation;Institutions / Administrative Arrangements;Energy Supply;Redd+ And Lulucf,,
9517.0,Integrated National Energy And Climate Plan 2021-2030,"The National Energy and Climate (ENCP) Plan is a ten-year integrated document mandated by the European Union to each of its member states in order for the EU to meet its overall greenhouse gases emissions targets.  The Energy and Climate Plan addresses all five dimensions of the EU Energy Union: decarbonisation, energy efficiency, energy security, internal energy markets and research, innovation and competitiveness.  The plan sets out the following objectives: 1)  to become a carbon-neutral country by 2050 by decreasing the gross total GHG emissions in the electricity, transport, industry sectors ; 2) to promote energy efficiency thanks to the penetration of renewable energy in final energy consumption, efficiency measures to the transport, industry and building sectors, energy saving targets; 3) to ensure energy security by the diversification of the national energy mix, the use of indigenous sources and increase the flexibility of the national energy system; 4) interconnectivity, energy transmission infrastructure, integration of the internal energy market; 5) to strengthen technology transfers, promote public-private partnership and business research and innovationm, etc.The government released a second version of the plan in September 2020.",ESP,https://ec.europa.eu/energy/sites/ener/files/documents/es_final_necp_main_en.pdf|en,executive,20/01/2020|Approved||;23/09/2020|Amended||,Agriculture;Buildings;Economy-wide;Energy;Transportation,"Standards, obligations and norms|Regulation;Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,Flood;Drought;Erosion;Desertification,Plan,2020,English,Buildings;Transportation;Transport;Subsidies;Agriculture;Taxes,,
9517.0,Integrated Energy and Climate Plan 2021-2030,"The National Energy and Climate (ENCP) Plan is a ten-year integrated document mandated by the European Union to each of its member states in order for the EU to meet its overall greenhouse gases emissions targets.  The Energy and Climate Plan addresses all five dimensions of the EU Energy Union: decarbonisation, energy efficiency, energy security, internal energy markets and research, innovation and competitiveness.  The plan sets out the following objectives: 1)  to become a carbon-neutral country by 2050 by decreasing the gross total GHG emissions in the electricity, transport, industry sectors ; 2) to promote energy efficiency thanks to the penetration of renewable energy in final energy consumption, efficiency measures to the transport, industry and building sectors, energy saving targets; 3) to ensure energy security by the diversification of the national energy mix, the use of indigenous sources and increase the flexibility of the national energy system; 4) interconnectivity, energy transmission infrastructure, integration of the internal energy market; 5) to strengthen technology transfers, promote public-private partnership and business research and innovationm, etc.The government released a second version of the plan in September 2020.",ESP,https://ec.europa.eu/energy/sites/ener/files/documents/es_final_necp_main_es.pdf|es,executive,20/01/2020|Approved||;23/09/2020|Amended||,Agriculture;Buildings;Economy-wide;Energy;Transportation,"Standards, obligations and norms|Regulation;Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,Flood;Drought;Erosion;Desertification,Plan,2020,Spanish,Buildings;Transportation;Transport;Subsidies;Agriculture;Taxes,,
9517.0,National Plan for Climate Change Adaptation,"The National Energy and Climate (ENCP) Plan is a ten-year integrated document mandated by the European Union to each of its member states in order for the EU to meet its overall greenhouse gases emissions targets.  The Energy and Climate Plan addresses all five dimensions of the EU Energy Union: decarbonisation, energy efficiency, energy security, internal energy markets and research, innovation and competitiveness.  The plan sets out the following objectives: 1)  to become a carbon-neutral country by 2050 by decreasing the gross total GHG emissions in the electricity, transport, industry sectors ; 2) to promote energy efficiency thanks to the penetration of renewable energy in final energy consumption, efficiency measures to the transport, industry and building sectors, energy saving targets; 3) to ensure energy security by the diversification of the national energy mix, the use of indigenous sources and increase the flexibility of the national energy system; 4) interconnectivity, energy transmission infrastructure, integration of the internal energy market; 5) to strengthen technology transfers, promote public-private partnership and business research and innovationm, etc.The government released a second version of the plan in September 2020.",ESP,https://www.miteco.gob.es/es/cambio-climatico/temas/impactos-vulnerabilidad-y-adaptacion/plan-nacional-adaptacion-cambio-climatico/default.aspx|es,executive,20/01/2020|Approved||;23/09/2020|Amended||,Agriculture;Buildings;Economy-wide;Energy;Transportation,"Standards, obligations and norms|Regulation;Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,Flood;Drought;Erosion;Desertification,Plan,2020,Spanish,Buildings;Transportation;Transport;Subsidies;Agriculture;Taxes,,
9517.0,National Plan for Climate Change Adaptation,"The National Climate Change Adaptation Plan is a reference framework for the co-ordination of the Public Administrations in the activities of impact assessment, vulnerability studies and adaptation to climate change in Spain. This document replaces an earlier version published in 2006 and spanning the period 2006-2020. The Plan considers a series of ecological systems and socio-economic sectors for impact assessment, vulnerability studies and adaptation to climate change: biodiversity, hydro resources, forests, agricultural sector, coastal areas, continental hunting and fishing, mountain areas, fishing and marine ecosystems, transport, human health, industry and energy, tourism, financial services, urban planning and construction. The Plan aims to facilitate and to provide continuous assistance to all the interested administrations and organisations - public and private, at all levels, to evaluate the impacts of climate change in Spain in the sector/system of their interest, and to provide all the information available on the subject, and the available elements, tools and assessment methods, for purposes of promoting the process of participation between the ones involved that can lead to the definition of the best adaptation options to climate change.",ESP,https://www.miteco.gob.es/es/cambio-climatico/temas/impactos-vulnerabilidad-y-adaptacion/plan-nacional-adaptacion-cambio-climatico/default.aspx|es,executive,20/01/2020|Approved||;23/09/2020|Amended||,Agriculture;Buildings;Economy-wide;Energy;Transportation,"Standards, obligations and norms|Regulation;Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,Flood;Drought;Erosion;Desertification,Plan,2020,Spanish,Buildings;Transportation;Transport;Subsidies;Agriculture;Taxes,,
9517.0,National Plan for Climate Change Adaptation,"The National Energy and Climate (ENCP) Plan is a ten-year integrated document mandated by the European Union to each of its member states in order for the EU to meet its overall greenhouse gases emissions targets.  The Energy and Climate Plan addresses all five dimensions of the EU Energy Union: decarbonisation, energy efficiency, energy security, internal energy markets and research, innovation and competitiveness.  The plan sets out the following objectives: 1)  to become a carbon-neutral country by 2050 by decreasing the gross total GHG emissions in the electricity, transport, industry sectors ; 2) to promote energy efficiency thanks to the penetration of renewable energy in final energy consumption, efficiency measures to the transport, industry and building sectors, energy saving targets; 3) to ensure energy security by the diversification of the national energy mix, the use of indigenous sources and increase the flexibility of the national energy system; 4) interconnectivity, energy transmission infrastructure, integration of the internal energy market; 5) to strengthen technology transfers, promote public-private partnership and business research and innovationm, etc.The government released a second version of the plan in September 2020.",ESP,https://www.miteco.gob.es/es/cambio-climatico/temas/impactos-vulnerabilidad-y-adaptacion/pnacc-2021-2030_tcm30-512163.pdf|es,executive,20/01/2020|Approved||;23/09/2020|Amended||,Agriculture;Buildings;Economy-wide;Energy;Transportation,"Standards, obligations and norms|Regulation;Subsidies|Economic;Tax incentives|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,Flood;Drought;Erosion;Desertification,Plan,2020,Spanish,Buildings;Transportation;Transport;Subsidies;Agriculture;Taxes,,
9734.0,"Royal Decree 960/2020, of November 3, which regulates the economic regime of renewable energy for electric power production facilities.","This document sets the remuneration framework for the generation of electrical energy from renewable energy sources, called the economic regime of renewable energy (""régimen económico de energías renovables""), based on the long-term recognition of a price for energy.",ESP,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2020-13591|es,executive,03/11/2020|Published||,Energy,Tax incentives|Economic,,Mitigation,,Decree,2020,Spanish,Renewables;Fit,,
9734.0,"Royal Decree 960/2020, of November 3, which regulates the economic regime of renewable energy for electric power production facilities.","This document sets the remuneration framework for the generation of electrical energy from renewable energy sources, called the economic regime of renewable energy (""régimen económico de energías renovables""), based on the long-term recognition of a price for energy.",ESP,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazhOIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--575b260df5d573560c81c5565577307950d49ec6/BOE-A-2020-13591.pdf|es,executive,03/11/2020|Published||,Energy,Tax incentives|Economic,,Mitigation,,Decree,2020,Spanish,Renewables;Fit,,
9735.0,Long -term strategy for energy rehabilitation in the building sector in Spain,"The Long-term strategy for energy rehabilitation in the building sector in Spain (ERESEE 2020) is an update from earlier versions released in 2014 and 2017. It sets a diagnostic of issues, objectives and implementation means. ",ESP,https://www.mitma.gob.es/el-ministerio/planes-estrategicos/estrategia-a-largo-plazo-para-la-rehabilitacion-energetica-en-el-sector-de-la-edificacion-en-espana|es,executive,01/06/2020|Published||,Buildings;Energy,"Processes, plans and strategies|Governance",,Mitigation,,Strategy,2020,Spanish,Renewables,,
10039.0,Long -term decarbonization strategy 2050,"The route established in the Long-Term Decarbonisation Strategy (ELP 2050) will reduce greenhouse gas (GHG) emissions by 90% by 2050 compared to 1990. The remaining 10% will be absorbed by carbon sinks. It is a strategic document that shows the many opportunities for job creation and economic growth. It presents a scenario based on existing technology and knowledge, and offers the signals for investment. The ELP 2050 marks a route that will allow a final consumption of fully renewable energy by the middle of the century, which is meant to increase the competitiveness of the Spanish economy and generate positive effects on health, biodiversity and adaptation to climate change.",ESP,https://www.miteco.gob.es/es/prensa/documentoelp_tcm30-516109.pdf|es,executive,11/03/2020|Approved||,Economy-wide,"Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Strategy,2020,Spanish,Hydrogen,,
10039.0,"The Government approves the long -term decarbonization strategy, which marks the path to achieve climate neutrality at 2050","The route established in the Long-Term Decarbonisation Strategy (ELP 2050) will reduce greenhouse gas (GHG) emissions by 90% by 2050 compared to 1990. The remaining 10% will be absorbed by carbon sinks. It is a strategic document that shows the many opportunities for job creation and economic growth. It presents a scenario based on existing technology and knowledge, and offers the signals for investment. The ELP 2050 marks a route that will allow a final consumption of fully renewable energy by the middle of the century, which is meant to increase the competitiveness of the Spanish economy and generate positive effects on health, biodiversity and adaptation to climate change.",ESP,https://www.miteco.gob.es/es/prensa/ultimas-noticias/el-gobierno-aprueba-la-estrategia-de-descarbonizaci%C3%B3n-a-largo-plazo-que-marca-la-senda-para-alcanzar-la-neutralidad-clim%C3%A1tica-a-2050/tcm:30-516141|es,executive,11/03/2020|Approved||,Economy-wide,"Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Strategy,2020,Spanish,Hydrogen,,
10144.0,National Action Framework For Alternative Energy In Transport,These documents promote the use of clean vehicles.,ESP,https://industria.gob.es/es-ES/Servicios/Documents/national-action-framework.pdf|en,executive,14/10/2016|Approved||,Transport,"Processes, plans and strategies|Governance",,Mitigation,,Framework,2016,English,Biofuels;Hydrogen;Ev,,
10144.0,Vehicle impulse strategy with alternative energy (SEE) in Spain (2014-2020),These documents promote the use of clean vehicles.,ESP,https://industria.gob.es/es-ES/Servicios/estrategia-impulso-vehiculo-energias-alternativas/Documents/Estrategia-Impulso-Vehiculo-Energ%C3%ADas%20Alternativas-VEA-Espa%C3%B1a-2014-2020.pdf|es,executive,14/10/2016|Approved||,Transport,"Processes, plans and strategies|Governance",,Mitigation,,Strategy,2014,Spanish,Biofuels;Hydrogen;Ev,,
4815.0,National Energy Policy & Strategies of Sri Lanka,"Seeks to promote economically viable, environment friendly, non-conventional renewable energy resources.",LKA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBandIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9b4769d96ce629ac30210f7e0c6a50b678f3f81f/f|en,executive,11/05/2008|Law passed||;08/08/2019|Amended||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Strategy,2008,English,Institutions / Administrative Arrangements;Research And Development;Carbon Pricing;Energy Supply;Energy Demand;Transportation,,
4815.0,National Energy Policy & Strategies Of Sri Lanka,"Seeks to promote economically viable, environment friendly, non-conventional renewable energy resources.",LKA,http://www.energy.gov.lk/images/resources/downloads/national-energy-policy-2019-en.pdf|en,executive,11/05/2008|Law passed||;08/08/2019|Amended||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Strategy,2019,English,Institutions / Administrative Arrangements;Research And Development;Carbon Pricing;Energy Supply;Energy Demand;Transportation,,
9653.0,Coast Conservation Act,"The Coast Conservation Acts 57/1981 and 49/2011 set out measures to ensure a survey of the coastal zone and the preparation of a coastal zone management plan. The act also regulates development activities within the coastal zone and formulates schemes of work for coast conservation. The Act No.57/1981 establishes the Coast Conservation Advisory Council (hereinafter referred to as "" the Council ""). The functions of the Council shall be: 1) to advise the Minister on all development activities proposed in the Coastal Zone; 2) to review the Coastal Zone Management Plan prepared in accordance with the provisions of Part II of this Act; 3) to review the environmental impact assessments furnished to the Director in connection with applications for permits under section 14; 4) to inform the Director of the need for schemes of work within the Coastal Zone; 5) to advise the Minister or the Director on any other matter relating to coast conservation. ",LKA,http://citizenslanka.org/wp-content/uploads/2016/02/Coast-Conservation-Act-No-57-of-1981-E.pdf|en,legislative,01/01/1981|Law passed||;30/11/2011|Law amended||,Coastal zones,Zoning & Spatial Planning|Regulation;Capacity building|Governance;Institutional mandates|Governance,,Adaptation,,Act,1981,English,Permit;Coastal Erosion,,
9653.0,Coast Conservation Act,"The Coast Conservation Acts 57/1981 and 49/2011 set out measures to ensure a survey of the coastal zone and the preparation of a coastal zone management plan. The act also regulates development activities within the coastal zone and formulates schemes of work for coast conservation. The Act No.57/1981 establishes the Coast Conservation Advisory Council (hereinafter referred to as "" the Council ""). The functions of the Council shall be: 1) to advise the Minister on all development activities proposed in the Coastal Zone; 2) to review the Coastal Zone Management Plan prepared in accordance with the provisions of Part II of this Act; 3) to review the environmental impact assessments furnished to the Director in connection with applications for permits under section 14; 4) to inform the Director of the need for schemes of work within the Coastal Zone; 5) to advise the Minister or the Director on any other matter relating to coast conservation. ",LKA,http://extwprlegs1.fao.org/docs/pdf/srl5289.pdf|en,legislative,01/01/1981|Law passed||;30/11/2011|Law amended||,Coastal zones,Zoning & Spatial Planning|Regulation;Capacity building|Governance;Institutional mandates|Governance,,Adaptation,,Act,2011,English,Permit;Coastal Erosion,,
8523.0,Electricity Act,"The Electricity Act of 2016 aims at updating Suriname power market's regulations to improve the technical and financial situation of the sector, and allow for privatisations and enhancing the regulatory framework through the creation of the Energy Authority of Suriname and the publication of an Electricity Sector Plan every five years. The Act also phases-out retail price subsidies and introduce renewable energy tenders.  The low electricity prices have been a major barrier to the update of renewables in Suriname. The Electricity Act thus aims at reducing subsidies while also improving energy efficiency. Renewable energy from solar and wind sources will benefit from a purchase guarantee. The Act also introduces net metering rules to enable decentralised production and marketisation of renewable energy.",SUR,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/SURelectricityact16.pdf|nl,legislative,01/03/2016|Law passed,Energy,"Subsidies|Economic;Institutional mandates|Governance;Processes, plans and strategies|Governance",,Mitigation,,Act,2016,Dutch,Institutions / Administrative Arrangements;Carbon Pricing;Energy Supply;Energy Demand,,
1680.0,Law (2011: 1200) on electricity certificates,"Electricity producers whose electricity production meets the requirements of the Electricity Certificates Act receive one electricity certificate unit for each MWh of electricity that they produce. Demand for certificates is created by the fact that all electricity suppliers, and also certain electricity end users, are required to purchase certificates corresponding to a certain proportion (quota) of their electricity sales or electricity use.

Electricity from the following energy sources entitles its producers to certificates in Sweden: wind power, solar energy, wave energy, geothermal energy, biofuels, peat and hydro power.
The act applies to
- Companies that supply electricity to consumers
- Consumers of electricity using self-produced electricity, while the consumption must exceed 60MWh/ year and must have been produced in a plant that has a capacity of more than 50kW
- Registered energy-intensive companies
- Electricity consumers that purchased/imported electricity from the Nordic electricity market

As of 1 January 2012, the Swedish-Norwegian common electricity certificate market started. The producers receive their certificates in the country where the electricity production takes place and can trade their certificates in both Norway and Sweden.",SWE,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFVJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4292788e2b3b01679ff73557fd77f0b968765d18/f|,legislative,25/12/2011|Law passed;01/01/2012|Law amended,Energy,"Standards, obligations and norms|Regulation",,Mitigation,,Law,2011,Swedish,Carbon Pricing;Energy Supply,,
