"Id","Name","External url","Language","Last verified on","Documentable id","Documentable type"
"4216","Full text (PDF)","","English","N/A","9736","Legislation"
"4215","Link to official website","https://www.mitma.gob.es/el-ministerio/planes-estrategicos/estrategia-a-largo-plazo-para-la-rehabilitacion-energetica-en-el-sector-de-la-edificacion-en-espana","Spanish","17/11/2020","9735","Legislation"
"4214","Full text (PDF)","","Spanish","N/A","9735","Legislation"
"4213","Full text (PDF)","","Spanish","N/A","9734","Legislation"
"4212","Link to official website","https://www.boe.es/diario_boe/txt.php?id=BOE-A-2020-13591","Spanish","16/11/2020","9734","Legislation"
"4211","Link to official website","https://www.gazzettaufficiale.it/eli/id/2019/10/14/19G00125/sg","Italian","15/11/2020","9356","Legislation"
"4207","Unofficial translation (PDF)","","English","N/A","9363","Legislation"
"4205","Link to official website","http://www.planalto.gov.br/ccivil_03/_Ato2007-2010/2007/Lei/L11488.htm","Portuguese","31/10/2020","9733","Legislation"
"4204","Link to official webpage","https://sct.travinh.gov.vn/mDefault.aspx?sid=1438&pageid=6483&catid=70700&id=619097&catname=van-ban-phap-luat&title=thong-tu-so-25-2020-tt-bct-ngay-29-9-2020-cua-bo-truong-bo-cong-thuong-quy-dinh-ve-viec-lap-ke-h","Vietnamese","31/10/2020","9732","Legislation"
"4203","Link to official webpage","https://www.miteco.gob.es/es/cambio-climatico/temas/impactos-vulnerabilidad-y-adaptacion/plan-nacional-adaptacion-cambio-climatico/default.aspx","Spanish","31/10/2020","9724","Legislation"
"4202","Full text (PDF)","","Spanish","N/A","9725","Legislation"
"4201","Full consolidated text in Bosnian (PDF)","","","N/A","9731","Legislation"
"4200","Full translated text (PDF)","","English","N/A","9730","Legislation"
"4199","Full unofficial translation of the 2015 text (PDF)","","English","N/A","9727","Legislation"
"4198","Full text (PDF)","","Spanish","N/A","9728","Legislation"
"4197","Full text (PDF)","","Spanish","N/A","9729","Legislation"
"4185","Full text (PDF)","","English","N/A","9721","Legislation"
"4184","Full text (PDF)","","English","N/A","9720","Legislation"
"4183","Full text of 2019 law (PDF)","","English","N/A","9614","Legislation"
"4169","Strategy (PDF)","","Spanish","N/A","9719","Legislation"
"4168","Resolution (PDF)","","Spanish","N/A","9719","Legislation"
"4167","Full text (PDF)","","English","N/A","9718","Legislation"
"4166","Link to second version (PDF)","https://www.miteco.gob.es/es/cambio-climatico/temas/impactos-vulnerabilidad-y-adaptacion/pnacc-2021-2030_tcm30-512163.pdf","Spanish","03/10/2020","9517","Legislation"
"4165","Link to official website","https://www.miteco.gob.es/es/cambio-climatico/temas/impactos-vulnerabilidad-y-adaptacion/plan-nacional-adaptacion-cambio-climatico/default.aspx","Spanish","03/10/2020","9517","Legislation"
"4164","Executive summary (PDF)","","English","N/A","9717","Legislation"
"4163","Link to official website","https://www.gov.za/issues/national-development-plan-2030","English","03/10/2020","9717","Legislation"
"4162","Full text (PDF)","","English","N/A","9716","Legislation"
"4161","Full text Decree No. 31248/2020","https://www.resmigazete.gov.tr/eskiler/2020/09/20200918.pdf","Turkish","25/09/2020","1723","Legislation"
"4159","Full text (PDF)","http://dipbt.bundestag.de/dip21/brd/2020/0392-20.pdf","German","24/09/2020","9469","Legislation"
"4158","Full text (PDF)","","French","N/A","2002","Legislation"
"4157","Full text (PDF) ","https://minefi.hosting.augure.com/Augure_Minefi/r/ContenuEnLigne/Download?id=94C9F4D9-0CB4-4D85-9026-7801E5E7F1E7&filename=2196%20DP%20-%20Plan%20de%20soutien%20%C3%A0%20l%27a%C3%A9ronautique.pdf","French","24/09/2020","9714","Legislation"
"4156","Full text (PDF)","https://www.legifrance.gouv.fr/jorf/texte_jo/JORFTEXT000041780558","French","24/09/2020","9713","Legislation"
"4155","Link to page on official website","https://www.gov.uk/guidance/climate-change-agreements--2","English","18/09/2020","1766","Legislation"
"4154","Link to 2020 amendment on official website","https://www.legislation.gov.uk/uksi/2020/958/contents/made","English","18/09/2020","1766","Legislation"
"4153","Link to full text on official website","https://gouvernement.lu/dam-assets/documents/actualites/2020/09-septembre/02-cadre-obligations-durables/20200831-Luxembourg-Sustainability-Bond-Framework.pdf","English","18/09/2020","9712","Legislation"
"4152","Link to amending law 1037 on official website ","http://legislacion.asamblea.gob.ni/Normaweb.nsf/9e314815a08d4a6206257265005d21f9/078da66d26d90c6a062585e0007bbf00?OpenDocument","Spanish","18/09/2020","4972","Legislation"
"4147","Full text (PDF)","","English","N/A","9711","Legislation"
"4146","Full text (PDF)","","English","N/A","9710","Legislation"
"4145","Full text (WORD)","","English","N/A","9709","Legislation"
"4144","Full text (PDF)","","Vietnamese","N/A","9708","Legislation"
"4143","Full text (WORD)","","English","N/A","9707","Legislation"
"4142","Full text translation (WORD)","","English","N/A","8277","Legislation"
"4131","Full text PM Decision No.1670/2017","","English","N/A","1793","Legislation"
"4130","Full text PM Decision No.965/2015 (WORD)","","English","N/A","1793","Legislation"
"4129","Full text PM Decision No.403/2014 (PDF)","","English","N/A","1793","Legislation"
"4128","Full text (PDF)","","English","N/A","9706","Legislation"
"4127","Full text (WORD)","","English","N/A","9705","Legislation"
"4126","Full text (WORD)","","English","N/A","9704","Legislation"
"4125","Full text (WORD)","","English","N/A","9703","Legislation"
"4124","Full text (WORD)","","English","N/A","9702","Legislation"
"4123","Full text PM Decision No.120/2015 (WORD)","","English","N/A","9697","Legislation"
"4122","Full text (PDF)","","English","N/A","9701","Legislation"
"4121","Full text (WORD)","","English","N/A","9700","Legislation"
"4120","Link to full text on official website","https://zakon.rada.gov.ua/laws/show/738-20#Text","Ukrainian","16/09/2020","9699","Legislation"
"4118","Unofficial translation of Decree No.119/2016/ND-CP  (WORD)","","English","N/A","9697","Legislation"
"4117","Link to full text on official website","https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX%3A32019R0631","English","14/09/2020","9696","Legislation"
"4116","Link to full text on official website ","https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32019L0944","English","14/09/2020","9695","Legislation"
"4115","Link to full text on official website","https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32018L2001","English","14/09/2020","9694","Legislation"
"4114","Full text on official website","https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX%3A52016DC0501","English","14/09/2020","9693","Legislation"
"4113","Full text (PDF)","","English","N/A","9693","Legislation"
"4112","Link to official website with full text ","https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32013R1316","English","14/09/2020","9692","Legislation"
"4111","Full text (PDF)","","English","N/A","9691","Legislation"
"4110","Full text (PDF)","","English","N/A","9690","Legislation"
"4109","Full text (PDF)","http://extwprlegs1.fao.org/docs/pdf/srl37884.pdf","English","14/09/2020","9689","Legislation"
"4076","Full text (PDF)","http://extwprlegs1.fao.org/docs/pdf/srl3371.pdf","English","12/09/2020","9656","Legislation"
"4075","Full text (PDF)","http://extwprlegs1.fao.org/docs/pdf/srl22041.pdf","English","11/09/2020","9655","Legislation"
"4074","Full text (PDF)","http://extwprlegs1.fao.org/docs/pdf/srl161921.pdf","English","11/09/2020","9654","Legislation"
"4073","Full text of Act No.49/2011 on external website  (PDF)","http://extwprlegs1.fao.org/docs/pdf/srl5289.pdf","English","11/09/2020","9653","Legislation"
"4072","Full text Act No.57/1981 on external website (PDF)","http://citizenslanka.org/wp-content/uploads/2016/02/Coast-Conservation-Act-No-57-of-1981-E.pdf","English","11/09/2020","9653","Legislation"
"4071","Full text Act No.55/1988 (PDF)","http://www.cea.lk/web/images/pdf/acts/act56-88.pdf","English","11/09/2020","9652","Legislation"
"4070","Full text Act No.47/1980 (PDF)","https://www.elaw.org/system/files/National+Environmental+Act+of+1980.pdf","English","11/09/2020","9652","Legislation"
"4069","Full text (PDF)","","English","N/A","9651","Legislation"
"4068","Full text (PDF)","","English","N/A","9650","Legislation"
"4067","Full text (PDF)","","English","N/A","9649","Legislation"
"4066","Full text DC  2016-07-0012 (PDF)","","English","N/A","1554","Legislation"
"4065","Full text DC 2011-02-0001 (PDF)","","English","N/A","1554","Legislation"
"4064","Full text DC 2007-05-0006 (PDF) ","","English","N/A","1554","Legislation"
"4063","Full text RA 10745 (WORD)","","English","N/A","1554","Legislation"
"4062","PEP 2040 official draft from 2019","","English","N/A","1564","Legislation"
"4061","Full text (WORD)","","English","N/A","9648","Legislation"
"4060","Full text (PDF)","","English","N/A","9639","Legislation"
"4059","Full text (PDF)","","English","N/A","9647","Legislation"
"4058","Full text (PDF)","","English","N/A","9646","Legislation"
"4057","Full text (PDF)","","English","N/A","9645","Legislation"
"4056","Full text (PDF) ","","English","N/A","9644","Legislation"
"4055","Full text Circular  (PDF) ","","English","N/A","1553","Legislation"
"4054","Full text (PDF)","","English","N/A","9643","Legislation"
"4053","Full text (PDF)","","English","N/A","9642","Legislation"
"4051","Full text for 785/2009 (PDF)","","English","N/A","9640","Legislation"
"4050","Full text (PDF)","","English","N/A","9638","Legislation"
"4049","Full text (PDF)","","English","N/A","9637","Legislation"
"4048","Full text (WORD)","","English","N/A","9636","Legislation"
"4047","Full text (PDF)","","English","N/A","1730","Legislation"
"4046","Full text 2017-2022 (PDF)","","","N/A","4835","Legislation"
"4045","Full text (PDF)","","English","N/A","9634","Legislation"
"4044","Detailed list of measures (PDF)","","French","N/A","9632","Legislation"
"4043","Link to official website","https://www.gouvernement.fr/france-relance","French","05/09/2020","9632","Legislation"
"4042","Full text (PDF)","","English","N/A","9633","Legislation"
"4041","Full text (PDF)","","English","N/A","9631","Legislation"
"4040","Full text (PDF)","","English","N/A","9630","Legislation"
"4039","Full text (PDF) ","","English","N/A","9629","Legislation"
"4038","Full text (PDF)","","English","N/A","9628","Legislation"
"4035","Full text (PDF)","","English","N/A","9627","Legislation"
"4033","Translated version (PDF)","","English","N/A","1650","Legislation"
"4032","Full text (PDF)","","English","N/A","9626","Legislation"
"4031","Full text no 04/2010 (PDF)","","English","N/A","9625","Legislation"
"4030","Full text no 30/1991 (PDF)","","English","N/A","9625","Legislation"
"4029","Full text (PDF)","","English","N/A","9624","Legislation"
"4028","Full text of regulation 12/2017","https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcDBNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--02da595824a5e8cab34c045dfacb2fd61694f2e6/2017%20MOEMR%2012%20of%202017_Renewable%20Energy%20Sources%20for%20Electricity%20Supply.pdf","Indonesian","03/09/2020","8234","Legislation"
"4027","Full text (PDF)","","English","N/A","4941","Legislation"
"4026","Full text (PDF) ","","English","N/A","9623","Legislation"
"4025","Full text  (PDF)","","English","N/A","9535","Legislation"
"4024","Full text (PDF)","","English","N/A","9533","Legislation"
"4023","Full text (PDF)","","English","N/A","1052","Legislation"
"4022","Full text (PDF)","","English","N/A","9531","Legislation"
"4021","Full text (PDF)","","English","N/A","9528","Legislation"
"4020","Full text (PDF)","","English","N/A","4322","Legislation"
"4019","Full text (PDF)","","English","N/A","9622","Legislation"
"4018","Full text (PDF)","","English","N/A","9621","Legislation"
"4017","Full text (PDF)","","English","N/A","9620","Legislation"
"4016","Full text (PDF)","","English","N/A","9618","Legislation"
"4015","Full text (PDF)","","English","N/A","9619","Legislation"
"4013","Full text (PDF)","","English","N/A","9617","Legislation"
"4012","Full text (PDF)","","English","N/A","9616","Legislation"
"4011","Full text (WORD)","","English","N/A","9615","Legislation"
"4010","Full text of 1993 law (PDF)","","Nepali","N/A","9614","Legislation"
"4009","Official translation (PDF)","","English","N/A","9614","Legislation"
"4008","Full text (PDF)","","English","N/A","9613","Legislation"
"4007","Full text (PDF)","","English","N/A","9612","Legislation"
"4006","Full text (PDF)","","English","N/A","9611","Legislation"
"4005","Full text (PDF)","","English","N/A","9610","Legislation"
"4004","Full text (PDF)","","","N/A","9609","Legislation"
"4003","Full text (PDF)","","English","N/A","9608","Legislation"
"4002","Full text (PDF)","","English","N/A","9607","Legislation"
"4001","Full text (PDF)","","English","N/A","9606","Legislation"
"4000","Full text (PDF)","","Burmese","N/A","9605","Legislation"
"3999","Full text (WORD)","","English","N/A","9604","Legislation"
"3998","Link to 2016 decree on official website","http://www.planalto.gov.br/ccivil_03/_Ato2015-2018/2016/Decreto/D8874.htm","Portuguese","01/09/2020","9603","Legislation"
"3997","Link to official website","https://www.in.gov.br/en/web/dou/-/decreto-n-10.387-de-5-de-junho-de-2020-260391759","Portuguese","01/09/2020","9603","Legislation"
"3996","Link to Circular no. 18 on external website","https://thuvienphapluat.vn/van-ban/dau-tu/Thong-tu-18-2020-TT-BCT-hop-dong-mua-ban-dien-mau-ap-dung-cho-du-an-dien-mat-troi-448189.aspx","Vietnamese","01/09/2020","8277","Legislation"
"3995","Full text (PDF)","","English","N/A","9602","Legislation"
"3992","Full text (PDF)","","English","N/A","9601","Legislation"
"3986","Full text (PDF)","","English","N/A","9600","Legislation"
"3985","Full text (PDF) - Unofficial translation ","","English","N/A","9599","Legislation"
"3982","Full text (PDF)","","English","N/A","9596","Legislation"
"3981","Full text (PDF)","","English","N/A","9595","Legislation"
"3980","Full text (PDF)","","Indonesian","N/A","9594","Legislation"
"3979","Full text (PDF)","","Indonesian","N/A","9593","Legislation"
"3978","Full text (PDF)","","Indonesian","N/A","9593","Legislation"
"3977","Full text (PDF) ","","English","N/A","9592","Legislation"
"3976","Full text (PDF)","","Indonesian","N/A","9591","Legislation"
"3975","Full text (PDF)","","English","N/A","9590","Legislation"
"3974","Full text (PDF)","","Indonesian","N/A","9589","Legislation"
"3973","Translated version (PDF)","","English","N/A","9589","Legislation"
"3971","Full text (PDF)","","English","N/A","9587","Legislation"
"3969","Full text (PDF)","","Indonesian","N/A","9585","Legislation"
"3968","Full text (PDF) ","","English","N/A","9584","Legislation"
"3964","Full text (WORD)","","English","N/A","9582","Legislation"
"3963","Full text (PDF)","","Indonesian","N/A","9582","Legislation"
"3962","Full text (PDF)","","English","N/A","9581","Legislation"
"3961","Full text (PDF)","","English","N/A","9580","Legislation"
"3960","Full text (PDF)","","English","N/A","9579","Legislation"
"3959","Full text (PDF)","","English","N/A","9578","Legislation"
"3957","Full text (PDF)","","English","N/A","9576","Legislation"
